movie_id,title,overview,subject,keywords,cast,crew,recom
12612,Freeze Frame,"Sean Veil is an ultra paranoid murder suspect who takes to filming himself round the clock to provide an alibi, just in case he's ever accused of another crime. Problems arise however when the police do come calling and the one tape that can prove his innocence has mysteriously disappeared.",Thriller Drama Crime,lossoffamily camcorder alibi suspect murder,LeeEvans SeanMcGinley IanMcNeice,JohnSimpson,"[12612, 9448, 85, 156022, 10592, 1996, 44113, 9615, 43593, 217, 12509, 8848, 49026, 5178, 9388, 2320, 54518, 63020, 40805, 1995, 201, 65, 8095, 202575, 24663, 272, 134374, 1792, 10992, 4011, 22617, 59108, 97614, 72976, 5723, 619, 152742, 2253, 24748, 33468, 12620, 10514, 10970, 957, 77866, 101173, 3482, 18320, 54580, 1966]"
12618,Random Hearts,After the death of their loved ones in a tragic plane crash 'Harrison Ford' and Kristin Scott Thomas find each others keys in each others loved ones posessions and realize that they were having an affair and must figure out all the details. Written by Andy HeitzThe wife of Police Sergeant Dutch Van Den Broek and the husband of politician Kay Chandler are killed in a plane crash. Now Dutch discovers some anomalies in what he told her before she left and discovers that she and Chandler's husband were travelling together. Dutch then goes to Chandler and tells her that he suspects that they were having an affair. He tells her that he wants to know the truth; she tells him that she doesn't but she later joins him and they grow close.,Drama Romance,infidelity politician airplanecrash death deathofhusband policesergeant deathofwife,HarrisonFord KristinScottThomas CharlesS.Dutton,SydneyPollack,"[12618, 17130, 1265, 27581, 12155, 272693, 15122, 46332, 216015, 286565, 77877, 68, 13950, 20455, 38167, 277216, 244114, 15568, 8961, 25312, 75531, 10185, 291081, 123553, 9489, 77931, 14337, 31064, 71552, 609, 16222, 44113, 7552, 16112, 12403, 9702, 67238, 77332, 40862, 124606, 2610, 54580, 361475, 37842, 13538, 87, 19997, 8359, 27936, 10913]"
12620,The House Bunny,"Shelley is living a carefree life until a rival gets her tossed out of the Playboy Mansion. With nowhere to go, fate delivers her to the sorority girls from Zeta Alpha Zeta. Unless they can sign a new pledge class, the seven socially clueless women will lose their house to the scheming girls of Phi Iota Mu. In order to accomplish their goal, they need Shelley to teach them the ways of makeup and men; at the same time, Shelley needs some of what the Zetas have - a sense of individuality. The combination leads all the girls to learn how to stop pretending and start being themselves.",Romance Comedy,virgin nudity college costume yoga bikini party playboy jail sorority pregnancy model carwash fraternity pledge,AnnaFaris EmmaStone KatDennings,FredWolf,"[12620, 39183, 10353, 201, 62402, 319069, 10748, 121, 10514, 39895, 3482, 9449, 46332, 82702, 10185, 202575, 36046, 59981, 8293, 9273, 10781, 205775, 54518, 1430, 84204, 72213, 9610, 7446, 72197, 1894, 71157, 98, 10281, 2787, 40862, 203801, 10913, 10592, 5178, 1649, 2454, 228165, 22617, 72976, 2669, 10501, 606, 14292, 45881, 43933]"
12621,Hamlet 2,"From the same people that brought you ""Little Miss Sunshine,"" Hamlet 2 is the story of Dana Marschz, a high school drama teacher facing the cancellation of his program. A spoof on the typical story of bringing inner city and privileged youth together to succeed, this offbeat comedy contains a hilarious musical finale.",Comedy Music,musicteacher musical theatremilieu highschool latina teacher sweat,SteveCoogan CatherineKeener JosephJulianSoria,AndrewFleming,"[12621, 18947, 613, 23330, 497, 48463, 11973, 2447, 217, 62177, 11249, 71157, 157544, 16158, 12486, 46829, 135595, 2054, 1687, 38543, 44639, 18840, 15173, 22947, 49517, 62204, 66468, 62677, 34069, 16, 9619, 425, 23168, 335778, 15976, 8741, 8618, 51540, 391, 10533, 11818, 19457, 133931, 57612, 9459, 824, 50538, 40862, 61752, 12289]"
12634,The Big Bounce,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",Comedy Crime,hotel robbery basedonnovel judge hawaii blackmail seduction yacht waterfall delinquency safe stolenmoney deception skinnydipping cellphone doublecross beachhouse elmoreleonard scheming yellowbikini,OwenWilson MorganFreeman GarySinise,GeorgeArmitage,"[12634, 1378, 115, 8386, 582, 9716, 9504, 1088, 85, 2266, 9825, 1246, 274, 228967, 11667, 680, 240832, 2085, 2310, 38579, 8699, 201088, 550, 10632, 194, 423, 10972, 33217, 782, 89861, 9671, 94352, 196, 13685, 2637, 26466, 617, 43434, 10425, 13342, 1792, 20468, 9813, 5723, 9362, 704, 11499, 37707, 135397, 30497]"
12637,"New York, New York","An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb.",Drama Music Romance,newyork jazz saxophonist fallinginlove,LizaMinnelli RobertDeNiro LionelStander,MartinScorsese,"[12637, 10534, 13994, 57800, 167073, 8386, 43884, 244776, 80271, 756, 46738, 704, 37707, 119458, 5723, 166624, 88036, 55306, 14811, 10564, 821, 20455, 11113, 2266, 35, 15389, 33196, 8885, 7504, 73247, 19, 805, 10800, 26022, 8204, 8435, 9362, 8699, 185008, 23655, 597, 35199, 11011, 16769, 1391, 53953, 112937, 241239, 113947, 49948]"
12657,Soul Plane,"Following a ridiculously awful flight that leads to his pet's death, Nashawn Wade files a lawsuit against the airline, and wins a multimillion-dollar settlement. Determined to create a better flying experience, Nashawn starts his own airline, one that caters to an African-American clientele. Going into business with a tricked-out plane piloted by the smooth Capt. Mack, the airline hits a snag when it has to deal with the family of Elvis Hunkee.",Romance Comedy,blackpeople hip-hop nightclub airplane chaos champagne,TomArnold KevinHart MethodMan,JessyTerrero,"[12657, 10314, 7735, 63006, 26390, 12, 652, 821, 113947, 277216, 117, 26428, 23963, 813, 84175, 16614, 8913, 75674, 152747, 756, 10135, 2395, 10664, 6968, 8435, 747, 328307, 18892, 11011, 12289, 38810, 9746, 9566, 597, 37232, 1911, 34106, 24424, 7913, 40862, 2310, 12079, 34043, 41830, 21461, 9045, 10545, 5723, 11129, 12838]"
12658,Someone Like You...,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",Comedy Romance,feminism cohabitant tvshow man-womanrelation manbetweentwowomen,AshleyJudd GregKinnear HughJackman,TonyGoldwyn,"[12658, 1360, 11678, 28005, 8839, 75531, 592, 44264, 152742, 4517, 78814, 10935, 9619, 25195, 209263, 615, 158011, 4951, 62204, 403, 2567, 69640, 9833, 328307, 468, 10514, 10786, 813, 10748, 248, 8053, 947, 6520, 546, 796, 642, 16158, 152747, 9702, 47692, 20455, 291081, 590, 13751, 13001, 22538, 5178, 9907, 44555, 330]"
12690,Appaloosa,Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.,Drama Western Crime,smalltown rancher,ViggoMortensen EdHarris Renu00e9eZellweger,EdHarris,"[12690, 30973, 13496, 1577, 152760, 116584, 18947, 5902, 157544, 2779, 887, 26815, 78381, 16323, 11968, 43090, 2312, 121826, 12113, 9821, 10514, 75612, 34592, 9441, 613, 38786, 227, 606, 216282, 45380, 1430, 9792, 10016, 39541, 14729, 21612, 133694, 11249, 257, 1487, 257087, 38358, 13279, 49526, 22832, 296943, 37737, 12620, 7191, 355629]"
12703,The Brown Bunny,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.",Drama,rape ambulance ex-girlfriend memory unsimulatedsex motorcycle,VincentGallo Chlou00ebSevigny CherylTiegs,VincentGallo,"[12703, 1999, 9045, 50538, 11342, 1931, 978, 9342, 326284, 284, 9476, 126509, 8065, 10592, 23330, 49953, 22256, 8649, 9746, 11042, 28005, 24226, 222649, 1590, 119657, 3175, 11386, 1578, 11576, 20468, 9042, 8326, 19615, 920, 65, 46252, 72358, 9615, 121676, 74534, 38, 1402, 9919, 13950, 136797, 26673, 1909, 4133, 152747, 44826]"
12704,Ishtar,"Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the CIA, the Emir of Ishtar, and the rebels trying to overthrow his regime",Action Adventure Comedy,wilderness sahara beautifulwoman singer escape womandirector,WarrenBeatty DustinHoffman IsabelleAdjani,ElaineMay,"[12704, 59917, 10353, 121, 39183, 1894, 165, 12602, 63020, 9772, 616, 3080, 11687, 228165, 16363, 592, 109424, 11831, 77174, 25388, 152747, 9824, 2133, 89708, 377, 294550, 308531, 8265, 10281, 335778, 97430, 121676, 14709, 454, 8850, 9448, 698, 76285, 319069, 9449, 1792, 264660, 43933, 11026, 41216, 1649, 362765, 146631, 225235, 277216]"
12763,Take the Lead,"A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane.",Music,dancingmaster dance musical womandirector,AntonioBanderas RobBrown YayaDaCosta,LizFriedlander,"[12763, 20981, 10560, 18900, 38543, 433, 89708, 8619, 43839, 11199, 39183, 14574, 152747, 14914, 21724, 36819, 194588, 77, 8818, 854, 135595, 52790, 16642, 3080, 409, 13183, 40862, 45226, 62677, 49081, 104896, 59440, 30497, 71157, 1892, 593, 16158, 4107, 24973, 326284, 10514, 20337, 101173, 273899, 11132, 813, 38415, 14425, 84175, 7446]"
12770,Stealing Harvard,"John and his girlfriend have vowed to marry once they save $30,000 for their dream house. But the minute they achieve their financial goal, John finds out his niece has been accepted at Harvard, and he's reminded of his promise to pay for her tuition (nearly $30,000). John's friend Duff convinces him to turn to petty crime to make the payment … but Duff's hare-brained schemes spin quickly out of control.",Action Comedy Drama,robbery fool studies house uncle independentfilm money,JasonLee TomGreen LeslieMann,BruceMcCulloch,"[12770, 19615, 134374, 11702, 8065, 100, 49517, 18785, 36811, 592, 5178, 35944, 4836, 84329, 250184, 44826, 10715, 12620, 156022, 40805, 11499, 72213, 1930, 153795, 8676, 20763, 9466, 11282, 89857, 8053, 172385, 155, 9718, 184315, 10416, 53862, 19840, 13279, 10615, 59968, 16651, 49047, 25195, 11042, 8960, 44555, 23168, 43653, 361505, 39780]"
12771,Serving Sara,"Serving Sara is a 2002 romantic comedy film which stars Matthew Perry, Elizabeth Hurley and Bruce Campbell. Joe Tyler (Perry) is a process server who is given the assignment to serve Sara Moore (Hurley) with divorce papers.",Comedy Romance,wealth fallinginlove divorce prettywoman winery,MatthewPerry ElizabethHurley VincentPastore,ReginaldHudlin,"[12771, 33155, 10646, 8488, 22538, 2290, 13475, 4348, 11688, 192134, 10632, 33667, 25248, 24748, 8095, 802, 11066, 957, 154, 100, 10822, 77951, 8676, 2453, 73532, 10715, 60243, 18320, 11446, 209263, 25208, 11544, 808, 36648, 11632, 78, 101173, 82690, 23048, 11499, 33468, 17043, 9614, 8961, 248, 44009, 9336, 240832, 105, 29122]"
12779,Swept Away,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.",Comedy Romance,adultery island shipwreck tropicalisland,Madonna AdrianoGiannini BruceGreenwood,GuyRitchie,"[12779, 454, 42889, 58680, 4944, 9306, 10105, 10656, 8358, 944, 644, 14438, 9603, 11257, 59968, 1495, 76, 2610, 220488, 9718, 219, 44639, 20009, 59917, 45324, 6639, 844, 10402, 37799, 7303, 23685, 225565, 80278, 38363, 46849, 12819, 11687, 10715, 8814, 2105, 9327, 2447, 38757, 595, 4959, 47692, 82693, 10557, 7305, 333371]"
12783,The Duchess,"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.",Drama History Romance,england adultery duke gamblingdebts marriagecrisis,KeiraKnightley RalphFiennes AidanMcArdle,SaulDibb,"[12783, 8818, 266856, 89708, 20337, 89861, 591, 194588, 593, 83666, 7509, 21345, 578, 11827, 11446, 510, 19840, 79698, 48035, 84318, 17820, 84175, 10743, 9275, 14544, 17139, 33155, 36549, 43266, 62116, 783, 132316, 45054, 89540, 73, 18079, 362105, 225235, 2268, 46256, 256274, 14392, 52790, 70436, 177572, 252360, 16241, 10991, 41317, 1808]"
12797,Ghost Town,"Dentist, Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts.",Comedy Fantasy Romance,dyinganddeath misanthrope lecture cardiopulmoneryresuscitation,RickyGervais GregKinnear Tu00e9aLeoni,DavidKoepp,"[12797, 10684, 2022, 668, 4011, 325140, 4553, 250546, 9336, 166624, 10629, 13053, 19255, 214, 10314, 13950, 874, 9825, 5393, 1246, 33217, 11253, 77495, 11551, 9504, 43306, 23963, 286565, 7345, 10065, 8386, 10336, 209274, 13994, 146239, 786, 10285, 10468, 9783, 9978, 766, 9334, 8643, 11535, 244114, 25, 8848, 14758, 11452, 2266]"
12819,Alpha and Omega,"Two mismatched wolves embark on a cross-country quest to get back home and restore peace in their pack after being relocated thousands of miles away by well-meaning park rangers. Quick-witted Humphrey (voice of Justin Long) likes to frolic with friends and play video games with squirrels; disciplined Kate (voice of Hayden Panettiere) likes to call the shots and hunt caribou. Normally, an omega wolf like Humphrey would never stand a chance with an alpha wolf like Kate, but when they're both transported halfway across the country they must work together to get back to their natural habitat. And it won't be easy either, because the one thing Humphrey and Kate can agree on is that they don't have anything in common. Perhaps by working together toward a common goal, however, the two contentious traveling companions will finally realize that even lone wolves can use a helping paw every once in a while.",Family Animation,wolf arrangedmarriage forbiddenlove roadtrip park parkranger howling socialstatus,HaydenPanettiere JustinLong DennisHopper,BenGluck AnthonyBell,"[12819, 33196, 294550, 277216, 37495, 310569, 75638, 31175, 2133, 8814, 595, 9703, 11282, 813, 62255, 16016, 100, 13950, 250546, 46332, 8293, 308531, 20455, 59968, 9388, 12403, 9459, 328307, 22327, 1667, 10715, 19585, 244772, 2447, 112937, 72976, 43090, 9718, 188652, 202575, 17710, 244114, 4995, 8883, 10416, 14425, 272724, 67238, 67913, 222649]"
12837,The Secret Life of Bees,"Set in South Carolina in 1964, this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father, Lily flees with Rosaleen, her caregiver and only friend, to a South Carolina town that holds the secret to her mother's past.",Adventure,womandirector,DakotaFanning QueenLatifah JenniferHudson,GinaPrince-Bythewood,"[12837, 13751, 75531, 9813, 8545, 43539, 30246, 6961, 70160, 21349, 20156, 14608, 17880, 24021, 2841, 13768, 310569, 11632, 14836, 873, 588, 72197, 8359, 61038, 14745, 101267, 50601, 23398, 21311, 18701, 72710, 14758, 7341, 361475, 142132, 32579, 29514, 29262, 90369, 10592, 4518, 12429, 39895, 112949, 227707, 43959, 12620, 54518, 642, 9583]"
12838,One to Another,"A story about bunch of people who live in a town in provincial France. At the center of it all is Pierre, a conceited and vain bisexual musician in his late teens who acts as a magnet, to varying degrees, for a whole array of characters - from his sister Lucie, with whom he has a heated incestuous relationship, to a city councilor with whom he participates in gay orgies. When Pierre turns up dead, Lucie investigates the reasons for his demise and charts the network of sadomasochistic relationships that crisscross the town.",Drama,france musician investigation sadomasochism independentfilm relationship incest bisexual,LizzieBrocheru00e9 ArthurDupont GuillaumeBachu00e9,Jean-MarcBarr PascalArnold,"[12838, 63006, 7913, 37232, 12079, 113947, 20083, 16614, 43884, 23963, 84175, 9353, 12602, 2395, 9459, 19, 112937, 5072, 9662, 71688, 72914, 364083, 24424, 8913, 323270, 756, 48035, 14811, 6020, 27586, 10314, 147767, 60400, 123678, 33196, 16642, 27936, 55616, 13898, 540, 62402, 29595, 29697, 26428, 8810, 35, 2266, 38810, 26390, 1878]"
