movie_id,title,overview,subject,keywords,cast,crew,recom
14411,Sinbad: Legend of the Seven Seas,"The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",Family Animation Adventure,prince watermonster,BradPitt CatherineZeta-Jones MichellePfeiffer,TimJohnson PatrickGilmore,[]
14425,PCU,"Nervous high school senior Tom Lawrence visits Port Chester University, where he gets a taste of politically correct college life when he's guided by fraternity wild man Droz and his housemates at The Pit. But Droz and his pals have rivals in nasty preppy Rand McPherson and the school's steely president. With their house threatened with expulsion, Droz and company decide to throw a raging party where the various factions will collide.",Comedy,mascot beerkeg politicalcorrectness ultimatefrisbee funkymusic fundraiser stagediving,JeremyPiven ChrisYoung DavidSpade,HartBochner,[]
14429,Drive Me Crazy,"Nicole and Chase live next door to each other but are worlds apart. However, they plot a scheme to date each other in order to attract the interest and jealousy of their respective romantic prey. But in the mist of planning a gala centennial celebration, Nicole and Chase find that the one they always wanted was closer than they ever thought.",Drama Comedy Romance Family,highschool prom nextdoorneighbor,MelissaJoanHart StephenCollins AdrianGrenier,JohnSchultz,[]
14434,I Think I Love My Wife,"Richard Cooper (Rock) is a married man and father of two who is just plain bored with married life. Not getting any sex from his wife, he resorts to ogling random women on the street to the point he takes lunch late to look at them. When old crush Nikki Tru (Kerry Washington) visits his office to get a reference letter, she becomes obsessed with Cooper and they begin a complicated relationship.",Comedy Romance,,ChrisRock KerryWashington GinaTorres,ChrisRock,[]
14435,My Bloody Valentine,"Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentine’s Day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed.",Mystery Horror,sheriff miner delusion headinjury remake slaughter blood aftercreditsstinger 3d,JensenAckles JaimeKing KerrSmith,PatrickLussier,[]
14438,Fireproof,"In Albany, the marriage of Caleb end Catherine Holt is in crisis and they decide to divorce. However, Caleb's father, John, proposes that his son delays their separation process for forty days and follow a procedure called ""The Love Dare"" to make them love each other again.",Drama,fathersonrelationship fire firemen christian advice marriage faith christianfilm dysfunctionalmarriage religiousconversion hospital,KirkCameron ErinBethea KenBevel,AlexKendrick,[]
14444,The Rugrats Movie,"Tommy faces responsibility when Dil, his new baby brother, is born. As with all newborns, the child becomes a bane to Tommy and the rest of his gang. They decide to return Dil to where he came from, the hospital, but they get lost along the way. Can they find their way home and can Tommy and Dil learn to get along?",Animation Family,brotherbrotherrelationship baby home pregnancyandbirth sequel kidsandfamily comedy pregnancy aftercreditsstinger,WhoopiGoldberg DavidSpade E.G.Daily,NortonVirgien IgorKovalyov,[]
14451,Dead Snow,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,Horror Comedy,norway undead zombie wintry,CharlotteFrogner StigFrodeHenriksen VegarHoel,TommyWirkola,[]
14474,The Oh in Ohio,"Priscilla and Jack appear to be the perfect couple, but they have a secret: She is sexually frustrated. They separate in the hope of resolving the situation. While Jack moves into a bachelor pad and begins an affair with a student, Priscilla discovers the joys of self-pleasuring and finds an unusual bed-mate.",Comedy Drama Romance,sex adultery depression infidelity nightclub nudity orgasm promise bikini guru love lesbian lust drug therapy pleasure,ParkerPosey DannyDeVito PaulRudd,BillyKent,[]
14517,Mirrormask,"In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home",Fantasy,fictionalplace dream fantasy,StephanieLeonidas JasonBarry RobBrydon,DaveMcKean,[]
14536,New in Town,"Lucy Hill is an ambitious up-and-coming executive living in Miami. She loves her shoes, she loves her cars and she loves climbing the corporate ladder. When she is offered a temporary assignment – in the middle of nowhere – to restructure a manufacturing plant, she jumps at the opportunity, knowing that a big promotion is close at hand. What begins as a straight-forward assignment becomes a life-changing experience as Lucy discovers greater meaning in her life and, most unexpectedly, the man of her dreams.",Comedy,minnesota smalltown economy plants vegetarian love ruralsetting labor manufacturing middleamerica rube icefishing,Renu00e9eZellweger HarryConnickJr. J.K.Simmons,JonasElmer,[]
14538,Three Kingdoms: Resurrection of the Dragon,"The aging Zhao embarks on his final and greatest campaign, a road to adventure that will crown his name in glory for all time.",Action History Drama,warriorwoman numberintitle,SammoHung VannessWu MaggieQ,DanielLee,[]
14544,Roll Bounce,"From Wikipedia, the free encyclopedia. Roll Bounce is a 2005 American comedy-drama film written by Norman Vance Jr. and directed by Malcolm D. Lee. The film stars hip hop artist Bow Wow as the leader of a roller skating crew in 1970s Chicago. The film also stars Nick Cannon, Meagan Good, Brandon T. Jackson, Wesley Jonathan, Chi McBride, Kellita Smith, and Jurnee Smollett. Description above from the Wikipedia article Roll Bounce, licensed under CC-BY-SA, full list of contributors on Wikipedia.",Comedy Drama Family,,NickCannon ShadMoss ChiMcBride,MalcolmD.Lee,[]
14557,Dead Man on Campus,"Josh Miller (Tom Everett Scott) is a studious and responsible pre-med student entering college as a freshman. His wild, hard-partying roommate Cooper Frederickson (Mark-Paul Gosselaar), on the other hand, is a spoiled rich kid who never studies and spends his time getting drunk and ogling co-eds. Before long, Cooper's fun-filled lifestyle has corrupted Josh, and both are on the verge of flunking out.",Comedy,college drug fraternityhouse pot teensuicide autopsyroom,TomEverettScott Mark-PaulGosselaar PoppyMontgomery,AlanCohn,[]
14560,Paul Blart: Mall Cop,"Mild-mannered Paul Blart (Kevin James) has always had huge dreams of becoming a State Trooper. Until then, he patrols the local mall as a security guard. With his closely cropped moustache, personal transporter and gung-ho attitude, only Blart seems to take his job seriously. All that changes when a team of thugs raids the mall and takes hostages. Untrained, unarmed and a super-size target, Blart has to become a real cop to save the day.",Action Adventure Comedy Family,securityguard duringcreditsstinger,KevinJames KeirO'Donnell JaymaMays,SteveCarr,[]
14574,The Boy in the Striped Pyjamas,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",War Drama,nationalism concentrationcamp worldwarii gaschamber nazis concentrationcampprisoner,AsaButterfield JackScanlon VeraFarmiga,MarkHerman,[]
14576,Shade,"Tiffany, Charlie and Vernon are con artists looking to up the ante from their typical scams. They figure a good way of doing this is taking down Dean ""The Dean"" Stevens, a well-known cardsharp, in a rigged game. However, they first need enough money to enter a game with Stevens, so they decide to strike a deal with fellow crook Larry Jennings to scam a local gangster -- which turns out to be a bad idea.",Action Thriller Crime,,StuartTownsend GabrielByrne ThandieNewton,DamianNieman,[]
14577,Dirty Work,"Unemployed and recently dumped, Mitch and his buddy Sam start a revenge-for-hire business to raise the $50,000 that Sam's father needs to get a heart transplant. The dirty duo brings down a movie theater manager and hires hookers to pose as dead bodies during a live TV ad. When a wealthy developer hires the guys to trash a building (so that he can have it condemned), problems arise and a feud ensues.",Comedy,,NormMacdonald ArtieLange JackWarden,BobSaget,[]
14582,Passchendaele,"Sergeant Michael Dunne fights in the 10th Battalion, AKA The ""Fighting Tenth"" with the 1st Canadian Division and participated in all major Canadian battles of the war, and set the record for highest number of individual bravery awards for a single battle",Drama Romance War History,nurse battle platoon veteran recruitment,PaulGross CarolineDhavernas JoeDinicol,PaulGross,[]
14585,In the Company of Men,"Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and ruining her life.",Comedy Drama,office love independentfilm secretary misogynist,AaronEckhart StacyEdwards MattMalloy,NeilLaBute,[]
